
1.1	7.5	43.43157	5.54522
1.1	7.55263	43.38253	5.73566
1.1	7.60526	43.34162	5.85401
1.1	7.65789	43.30671	5.90609
1.1	7.71053	43.27642	5.95489
1.1	7.76316	43.2498	6.00538
1.1	7.81579	43.22616	6.05884
1.1	7.86842	43.205	6.11576
1.1	7.92105	43.1859	6.17642
1.1	7.97368	43.16858	6.24102
1.1	8.02632	43.15279	6.3098
1.1	8.07895	43.13832	6.38299
1.1	8.13158	43.12501	6.46086
1.1	8.18421	43.11273	6.54375
1.1	8.23684	43.10135	6.63203
1.1	8.28947	43.09079	6.72613
1.1	8.34211	43.08096	6.82653
1.1	8.39474	43.07179	6.9338
1.1	8.44737	43.06322	7.04854
1.1	8.5	43.05518	7.17143
1.12965	7.5	43.67599	7.66787
1.12965	7.55263	43.63203	7.90795
1.12965	7.60526	43.59402	8.05745
1.12965	7.65789	43.56071	8.12481
1.12965	7.71053	43.53121	8.18689
1.12965	7.76316	43.50486	8.25012
1.12965	7.81579	43.48113	8.31632
1.12965	7.86842	43.45965	8.38628
1.12965	7.92105	43.44009	8.46044
1.12965	7.97368	43.42219	8.53915
1.12965	8.02632	43.40576	8.62273
1.12965	8.07895	43.39062	8.71151
1.12965	8.13158	43.37662	8.80583
1.12965	8.18421	43.36364	8.9061
1.12965	8.23684	43.35157	9.01276
1.12965	8.28947	43.34032	9.12632
1.12965	8.34211	43.32981	9.24732
1.12965	8.39474	43.31999	9.37641
1.12965	8.44737	43.31077	9.51428
1.12965	8.5	43.30212	9.6617
1.1593	7.5	43.90775	9.55603
1.1593	7.55263	43.86739	9.84106
1.1593	7.60526	43.83175	10.01891
1.1593	7.65789	43.79999	10.10037
1.1593	7.71053	43.77147	10.1746
1.1593	7.76316	43.7457	10.2493
1.1593	7.81579	43.72228	10.32675
1.1593	7.86842	43.7009	10.40798
1.1593	7.92105	43.6813	10.49359
1.1593	7.97368	43.66325	10.58404
1.1593	8.02632	43.6466	10.67972
1.1593	8.07895	43.63117	10.78103
1.1593	8.13158	43.61685	10.88838
1.1593	8.18421	43.60352	11.00221
1.1593	8.23684	43.59108	11.12302
1.1593	8.28947	43.57946	11.25134
1.1593	8.34211	43.56858	11.38778
1.1593	8.39474	43.55838	11.533
1.1593	8.44737	43.54879	11.68774
1.1593	8.5	43.53978	11.85279
1.18894	7.5	44.1293	11.25511
1.18894	7.55263	44.09179	11.58046
1.18894	7.60526	44.0582	11.78359
1.18894	7.65789	44.02792	11.87743
1.18894	7.71053	44.00047	11.96226
1.18894	7.76316	43.97545	12.04687
1.18894	7.81579	43.95255	12.13391
1.18894	7.86842	43.93152	12.22463
1.18894	7.92105	43.91212	12.31976
1.18894	7.97368	43.89419	12.41983
1.18894	8.02632	43.87756	12.5253
1.18894	8.07895	43.86211	12.63662
1.18894	8.13158	43.84771	12.75423
1.18894	8.18421	43.83427	12.87861
1.18894	8.23684	43.8217	13.01028
1.18894	8.28947	43.80993	13.1498
1.18894	8.34211	43.79888	13.29778
1.18894	8.39474	43.7885	13.45491
1.18894	8.44737	43.77873	13.62192
1.18894	8.5	43.76953	13.79962
1.21859	7.5	44.34256	12.79674
1.21859	7.55263	44.30744	13.15834
1.21859	7.60526	44.27568	13.38391
1.21859	7.65789	44.2468	13.48847
1.21859	7.71053	44.22043	13.58238
1.21859	7.76316	44.19625	13.67539
1.21859	7.81579	44.17399	13.7705
1.21859	7.86842	44.15344	13.86911
1.21859	7.92105	44.13442	13.97206
1.21859	7.97368	44.11676	14.07994
1.21859	8.02632	44.10033	14.19328
1.21859	8.07895	44.08501	14.31254
1.21859	8.13158	44.07071	14.4382
1.21859	8.18421	44.05732	14.57076
1.21859	8.23684	44.04477	14.71073
1.21859	8.28947	44.033	14.8587
1.21859	8.34211	44.02193	15.01527
1.21859	8.39474	44.01152	15.18113
1.21859	8.44737	44.00171	15.357
1.21859	8.5	43.99246	15.54367
1.24824	7.5	44.54893	14.20458
1.24824	7.55263	44.5159	14.59889
1.24824	7.60526	44.48579	14.84443
1.24824	7.65789	44.45824	14.95821
1.24824	7.71053	44.43294	15.05984
1.24824	7.76316	44.40962	15.15992
1.24824	7.81579	44.38807	15.26175
1.24824	7.86842	44.36809	15.36688
1.24824	7.92105	44.34954	15.47621
1.24824	7.97368	44.33226	15.59042
1.24824	8.02632	44.31614	15.71004
1.24824	8.07895	44.30108	15.83557
1.24824	8.13158	44.28698	15.96751
1.24824	8.18421	44.27376	16.10635
1.24824	8.23684	44.26135	16.25263
1.24824	8.28947	44.24968	16.40691
1.24824	8.34211	44.23871	16.56981
1.24824	8.39474	44.22837	16.74197
1.24824	8.44737	44.21862	16.92412
1.24824	8.5	44.20942	17.11702
1.27789	7.5	44.7495	15.49703
1.27789	7.55263	44.71831	15.92102
1.27789	7.60526	44.68972	16.18441
1.27789	7.65789	44.66343	16.30612
1.27789	7.71053	44.63917	16.41428
1.27789	7.76316	44.61672	16.52029
1.27789	7.81579	44.5959	16.6277
1.27789	7.86842	44.57654	16.73818
1.27789	7.92105	44.55851	16.8527
1.27789	7.97368	44.54168	16.97198
1.27789	8.02632	44.52595	17.09658
1.27789	8.07895	44.51122	17.22703
1.27789	8.13158	44.49741	17.36381
1.27789	8.18421	44.48444	17.50744
1.27789	8.23684	44.47224	17.65845
1.27789	8.28947	44.46077	17.81738
1.27789	8.34211	44.44997	17.98483
1.27789	8.39474	44.43978	18.16145
1.27789	8.44737	44.43017	18.34792
1.27789	8.5	44.4211	18.54498
1.30754	7.5	44.94507	16.68887
1.30754	7.55263	44.91554	17.13992
1.30754	7.60526	44.88835	17.41933
1.30754	7.65789	44.86324	17.54786
1.30754	7.71053	44.83998	17.66156
1.30754	7.76316	44.8184	17.77252
1.30754	7.81579	44.79833	17.88454
1.30754	7.86842	44.77962	17.99938
1.30754	7.92105	44.76215	18.1181
1.30754	7.97368	44.74581	18.24142
1.30754	8.02632	44.73051	18.36995
1.30754	8.07895	44.71617	18.5042
1.30754	8.13158	44.7027	18.64468
1.30754	8.18421	44.69004	18.7919
1.30754	8.23684	44.67812	18.94637
1.30754	8.28947	44.66691	19.10864
1.30754	8.34211	44.65633	19.27928
1.30754	8.39474	44.64636	19.45891
1.30754	8.44737	44.63695	19.64819
1.30754	8.5	44.62806	19.84783
1.33719	7.5	45.13627	17.79219
1.33719	7.55263	45.10825	18.26803
1.33719	7.60526	45.08235	18.56188
1.33719	7.65789	45.05836	18.6963
1.33719	7.71053	45.03608	18.81468
1.33719	7.76316	45.01534	18.92977
1.33719	7.81579	44.99601	19.04558
1.33719	7.86842	44.97796	19.16397
1.33719	7.92105	44.96108	19.28604
1.33719	7.97368	44.94526	19.41256
1.33719	8.02632	44.93043	19.54413
1.33719	8.07895	44.91651	19.68129
1.33719	8.13158	44.90343	19.82455
1.33719	8.18421	44.89112	19.97439
1.33719	8.23684	44.87953	20.13133
1.33719	8.28947	44.86861	20.29589
1.33719	8.34211	44.85831	20.46864
1.33719	8.39474	44.8486	20.65016
1.33719	8.44737	44.83943	20.84108
1.33719	8.5	44.83078	21.04208
1.36683	7.5	45.3236	18.81706
1.36683	7.55263	45.29696	19.3157
1.36683	7.60526	45.27227	19.62264
1.36683	7.65789	45.24934	19.76214
1.36683	7.71053	45.22799	19.88446
1.36683	7.76316	45.20808	20.00299
1.36683	7.81579	45.18949	20.12191
1.36683	7.86842	45.1721	20.24316
1.36683	7.92105	45.15581	20.3679
1.36683	7.97368	45.14054	20.4969
1.36683	8.02632	45.1262	20.6308
1.36683	8.07895	45.11273	20.77013
1.36683	8.13158	45.10006	20.9154
1.36683	8.18421	45.08813	21.06708
1.36683	8.23684	45.0769	21.22568
1.36683	8.28947	45.06631	21.39171
1.36683	8.34211	45.05633	21.56571
1.36683	8.39474	45.04692	21.74824
1.36683	8.44737	45.03803	21.9399
1.36683	8.5	45.02964	22.14134
1.39648	7.5	45.50744	19.77194
1.39648	7.55263	45.48209	20.29165
1.39648	7.60526	45.45854	20.61048
1.39648	7.65789	45.43661	20.75439
1.39648	7.71053	45.41616	20.88005
1.39648	7.76316	45.39706	21.00142
1.39648	7.81579	45.37919	21.12286
1.39648	7.86842	45.36246	21.2464
1.39648	7.92105	45.34677	21.37322
1.39648	7.97368	45.33205	21.50413
1.39648	8.02632	45.31822	21.63976
1.39648	8.07895	45.30521	21.78066
1.39648	8.13158	45.29298	21.92731
1.39648	8.18421	45.28146	22.0802
1.39648	8.23684	45.27061	22.23982
1.39648	8.28947	45.26038	22.40665
1.39648	8.34211	45.25074	22.58122
1.39648	8.39474	45.24165	22.76407
1.39648	8.44737	45.23308	22.95577
1.39648	8.5	45.22499	23.15692
1.42613	7.5	45.68813	20.66406
1.42613	7.55263	45.66398	21.20331
1.42613	7.60526	45.6415	21.533
1.42613	7.65789	45.62053	21.68072
1.42613	7.71053	45.60094	21.8092
1.42613	7.76316	45.58263	21.93291
1.42613	7.81579	45.56547	22.05639
1.42613	7.86842	45.5494	22.18172
1.42613	7.92105	45.53431	22.31014
1.42613	7.97368	45.52014	22.44247
1.42613	8.02632	45.50683	22.57934
1.42613	8.07895	45.4943	22.72129
1.42613	8.13158	45.48252	22.86883
1.42613	8.18421	45.47143	23.02242
1.42613	8.23684	45.46098	23.18252
1.42613	8.28947	45.45113	23.34963
1.42613	8.34211	45.44186	23.52423
1.42613	8.39474	45.43311	23.70685
1.42613	8.44737	45.42487	23.89803
1.42613	8.5	45.41711	24.09833
1.45578	7.5	45.86594	21.49961
1.45578	7.55263	45.84292	22.05703
1.45578	7.60526	45.82145	22.39669
1.45578	7.65789	45.80139	22.54772
1.45578	7.71053	45.78264	22.67856
1.45578	7.76316	45.76509	22.80419
1.45578	7.81579	45.74864	22.92929
1.45578	7.86842	45.7332	23.05602
1.45578	7.92105	45.71872	23.18562
1.45578	7.97368	45.70511	23.31895
1.45578	8.02632	45.69231	23.45665
1.45578	8.07895	45.68028	23.59926
1.45578	8.13158	45.66896	23.74726
1.45578	8.18421	45.65831	23.90112
1.45578	8.23684	45.64828	24.0613
1.45578	8.28947	45.63883	24.22825
1.45578	8.34211	45.62993	24.40245
1.45578	8.39474	45.62156	24.58441
1.45578	8.44737	45.61367	24.77463
1.45578	8.5	45.60624	24.97365
1.48543	7.5	46.04111	22.28396
1.48543	7.55263	46.01914	22.85834
1.48543	7.60526	45.99863	23.20716
1.48543	7.65789	45.97946	23.36107
1.48543	7.71053	45.96151	23.4939
1.48543	7.76316	45.9447	23.62108
1.48543	7.81579	45.92893	23.74745
1.48543	7.86842	45.91414	23.87522
1.48543	7.92105	45.90025	24.00567
1.48543	7.97368	45.8872	24.13966
1.48543	8.02632	45.87493	24.27785
1.48543	8.07895	45.8634	24.42077
1.48543	8.13158	45.85255	24.56889
1.48543	8.18421	45.84234	24.72268
1.48543	8.23684	45.83274	24.88258
1.48543	8.28947	45.8237	25.04903
1.48543	8.34211	45.8152	25.22249
1.48543	8.39474	45.8072	25.40344
1.48543	8.44737	45.79968	25.59236
1.48543	8.5	45.79261	25.78978
1.51508	7.5	46.21381	23.02178
1.51508	7.55263	46.19285	23.61204
1.51508	7.60526	46.17326	23.96932
1.51508	7.65789	46.15493	24.12573
1.51508	7.71053	46.13777	24.26021
1.51508	7.76316	46.12168	24.38864
1.51508	7.81579	46.10658	24.51597
1.51508	7.86842	46.09242	24.64449
1.51508	7.92105	46.07912	24.7755
1.51508	7.97368	46.06663	24.90987
1.51508	8.02632	46.05489	25.04826
1.51508	8.07895	46.04386	25.1912
1.51508	8.13158	46.03348	25.33917
1.51508	8.18421	46.02373	25.49261
1.51508	8.23684	46.01457	25.65195
1.51508	8.28947	46.00595	25.81762
1.51508	8.34211	45.99786	25.99006
1.51508	8.39474	45.99025	26.16973
1.51508	8.44737	45.98311	26.3571
1.51508	8.5	45.97641	26.55264
1.54472	7.5	46.38424	23.71717
1.54472	7.55263	46.36423	24.32233
1.54472	7.60526	46.34552	24.68744
1.54472	7.65789	46.328	24.84604
1.54472	7.71053	46.31159	24.98189
1.54472	7.76316	46.29621	25.11129
1.54472	7.81579	46.28178	25.23934
1.54472	7.86842	46.26824	25.36835
1.54472	7.92105	46.25553	25.49968
1.54472	7.97368	46.24359	25.63418
1.54472	8.02632	46.23238	25.77254
1.54472	8.07895	46.22185	25.91526
1.54472	8.13158	46.21196	26.06284
1.54472	8.18421	46.20267	26.21569
1.54472	8.23684	46.19395	26.37424
1.54472	8.28947	46.18576	26.53892
1.54472	8.34211	46.17808	26.71012
1.54472	8.39474	46.17088	26.8883
1.54472	8.44737	46.16413	27.0739
1.54472	8.5	46.15781	27.26738
1.57437	7.5	46.55252	24.37374
1.57437	7.55263	46.53343	24.99292
1.57437	7.60526	46.51556	25.36531
1.57437	7.65789	46.49884	25.5258
1.57437	7.71053	46.48316	25.66278
1.57437	7.76316	46.46847	25.79293
1.57437	7.81579	46.45469	25.92147
1.57437	7.86842	46.44176	26.05077
1.57437	7.92105	46.42963	26.1822
1.57437	7.97368	46.41824	26.31664
1.57437	8.02632	46.40756	26.45475
1.57437	8.07895	46.39753	26.59707
1.57437	8.13158	46.38813	26.74406
1.57437	8.18421	46.37931	26.89614
1.57437	8.23684	46.37103	27.05372
1.57437	8.28947	46.36328	27.21721
1.57437	8.34211	46.35603	27.38701
1.57437	8.39474	46.34923	27.56353
1.57437	8.44737	46.34288	27.74721
1.57437	8.5	46.33696	27.93847
1.60402	7.5	46.7188	24.99469
1.60402	7.55263	46.70058	25.62709
1.60402	7.60526	46.68354	26.00625
1.60402	7.65789	46.66757	26.1684
1.60402	7.71053	46.65261	26.30628
1.60402	7.76316	46.63859	26.43699
1.60402	7.81579	46.62545	26.56583
1.60402	7.86842	46.61313	26.69524
1.60402	7.92105	46.60157	26.8266
1.60402	7.97368	46.59074	26.9608
1.60402	8.02632	46.58058	27.09851
1.60402	8.07895	46.57106	27.24025
1.60402	8.13158	46.56214	27.38649
1.60402	8.18421	46.55379	27.53765
1.60402	8.23684	46.54597	27.69411
1.60402	8.28947	46.53866	27.85627
1.60402	8.34211	46.53183	28.02453
1.60402	8.39474	46.52546	28.19926
1.60402	8.44737	46.51952	28.38089
1.60402	8.5	46.51399	28.56983
1.63367	7.5	46.88319	25.58286
1.63367	7.55263	46.86582	26.22775
1.63367	7.60526	46.84956	26.61324
1.63367	7.65789	46.83433	26.77682
1.63367	7.71053	46.82007	26.91543
1.63367	7.76316	46.80672	27.04652
1.63367	7.81579	46.7942	27.17551
1.63367	7.86842	46.78247	27.30487
1.63367	7.92105	46.77149	27.436
1.63367	7.97368	46.7612	27.56982
1.63367	8.02632	46.75157	27.70698
1.63367	8.07895	46.74256	27.84802
1.63367	8.13158	46.73413	27.99339
1.63367	8.18421	46.72625	28.14349
1.63367	8.23684	46.71889	28.29871
1.63367	8.28947	46.71202	28.45943
1.63367	8.34211	46.70563	28.62603
1.63367	8.39474	46.69968	28.79888
1.63367	8.44737	46.69415	28.97838
1.63367	8.5	46.68902	29.16491
1.66332	7.5	47.0458	26.14079
1.66332	7.55263	47.02924	26.79751
1.66332	7.60526	47.01374	27.18892
1.66332	7.65789	46.99924	27.35375
1.66332	7.71053	46.98566	27.49293
1.66332	7.76316	46.97295	27.62425
1.66332	7.81579	46.96105	27.75324
1.66332	7.86842	46.94992	27.88242
1.66332	7.92105	46.9395	28.01321
1.66332	7.97368	46.92976	28.14652
1.66332	8.02632	46.92065	28.28302
1.66332	8.07895	46.91214	28.42324
1.66332	8.13158	46.9042	28.56762
1.66332	8.18421	46.89679	28.71656
1.66332	8.23684	46.88989	28.87045
1.66332	8.28947	46.88348	29.02964
1.66332	8.34211	46.87752	29.1945
1.66332	8.39474	46.872	29.36539
1.66332	8.44737	46.86689	29.54269
1.66332	8.5	46.86217	29.72677
1.69296	7.5	47.20672	26.67075
1.69296	7.55263	47.19094	27.33869
1.69296	7.60526	47.17619	27.73567
1.69296	7.65789	47.16239	27.90157
1.69296	7.71053	47.14948	28.04117
1.69296	7.76316	47.13741	28.1726
1.69296	7.81579	47.12612	28.30148
1.69296	7.86842	47.11557	28.43036
1.69296	7.92105	47.10571	28.5607
1.69296	7.97368	47.0965	28.6934
1.69296	8.02632	47.08792	28.82914
1.69296	8.07895	47.07991	28.96844
1.69296	8.13158	47.07246	29.11175
1.69296	8.18421	47.06553	29.25945
1.69296	8.23684	47.0591	29.41192
1.69296	8.28947	47.05313	29.56952
1.69296	8.34211	47.04762	29.73257
1.69296	8.39474	47.04252	29.90145
1.69296	8.44737	47.03784	30.07651
1.69296	8.5	47.03354	30.2581
1.72261	7.5	47.36603	27.17478
1.72261	7.55263	47.35101	27.8534
1.72261	7.60526	47.33698	28.2556
1.72261	7.65789	47.32387	28.42243
1.72261	7.71053	47.31162	28.56234
1.72261	7.76316	47.30017	28.69376
1.72261	7.81579	47.28949	28.82242
1.72261	7.86842	47.27951	28.95092
1.72261	7.92105	47.27021	29.0807
1.72261	7.97368	47.26154	29.21271
1.72261	8.02632	47.25347	29.34761
1.72261	8.07895	47.24597	29.48592
1.72261	8.13158	47.23901	29.62808
1.72261	8.18421	47.23256	29.77448
1.72261	8.23684	47.22659	29.92548
1.72261	8.28947	47.22108	30.08141
1.72261	8.34211	47.21601	30.24262
1.72261	8.39474	47.21135	30.40945
1.72261	8.44737	47.20709	30.58223
1.72261	8.5	47.20321	30.76131
1.75226	7.5	47.52381	27.65474
1.75226	7.55263	47.50954	28.34352
1.75226	7.60526	47.49622	28.75064
1.75226	7.65789	47.48378	28.91827
1.75226	7.71053	47.47217	29.05837
1.75226	7.76316	47.46134	29.1897
1.75226	7.81579	47.45124	29.31805
1.75226	7.86842	47.44184	29.44608
1.75226	7.92105	47.43309	29.57524
1.75226	7.97368	47.42496	29.70648
1.75226	8.02632	47.41741	29.84047
1.75226	8.07895	47.41041	29.97772
1.75226	8.13158	47.40394	30.11868
1.75226	8.18421	47.39796	30.26372
1.75226	8.23684	47.39246	30.41319
1.75226	8.28947	47.3874	30.56743
1.75226	8.34211	47.38277	30.72677
1.75226	8.39474	47.37856	30.89152
1.75226	8.44737	47.37472	31.06201
1.75226	8.5	47.37126	31.23858
1.78191	7.5	47.68013	28.11229
1.78191	7.55263	47.66659	28.81075
1.78191	7.60526	47.65396	29.22253
1.78191	7.65789	47.64218	29.39084
1.78191	7.71053	47.6312	29.53104
1.78191	7.76316	47.62098	29.66218
1.78191	7.81579	47.61147	29.79016
1.78191	7.86842	47.60263	29.91764
1.78191	7.92105	47.59443	30.04611
1.78191	7.97368	47.58683	30.17652
1.78191	8.02632	47.57979	30.30954
1.78191	8.07895	47.5733	30.44569
1.78191	8.13158	47.56731	30.5854
1.78191	8.18421	47.56181	30.72904
1.78191	8.23684	47.55678	30.87695
1.78191	8.28947	47.55218	31.02947
1.78191	8.34211	47.548	31.1869
1.78191	8.39474	47.54422	31.34956
1.78191	8.44737	47.54082	31.51777
1.78191	8.5	47.53779	31.69183
1.81156	7.5	47.83507	28.54895
1.81156	7.55263	47.82223	29.25666
1.81156	7.60526	47.81027	29.67284
1.81156	7.65789	47.79914	29.84172
1.81156	7.71053	47.78879	29.98194
1.81156	7.76316	47.77917	30.11283
1.81156	7.81579	47.77024	30.24036
1.81156	7.86842	47.76196	30.36723
1.81156	7.92105	47.7543	30.49496
1.81156	7.97368	47.74722	30.62449
1.81156	8.02632	47.7407	30.7565
1.81156	8.07895	47.73471	30.8915
1.81156	8.13158	47.72921	31.02992
1.81156	8.18421	47.72419	31.17213
1.81156	8.23684	47.71962	31.31846
1.81156	8.28947	47.71548	31.46923
1.81156	8.34211	47.71175	31.62475
1.81156	8.39474	47.70842	31.78532
1.81156	8.44737	47.70545	31.95123
1.81156	8.5	47.70285	32.1228
1.84121	7.5	47.98867	28.96608
1.84121	7.55263	47.97653	29.68264
1.84121	7.60526	47.96523	30.10299
1.84121	7.65789	47.95474	30.27235
1.84121	7.71053	47.945	30.41252
1.84121	7.76316	47.93597	30.54309
1.84121	7.81579	47.92761	30.67012
1.84121	7.86842	47.91989	30.79634
1.84121	7.92105	47.91277	30.92328
1.84121	7.97368	47.90622	31.05188
1.84121	8.02632	47.90021	31.18284
1.84121	8.07895	47.89471	31.31666
1.84121	8.13158	47.8897	31.45376
1.84121	8.18421	47.88516	31.59452
1.84121	8.23684	47.88106	31.73925
1.84121	8.28947	47.87738	31.88827
1.84121	8.34211	47.8741	32.04187
1.84121	8.39474	47.87121	32.20034
1.84121	8.44737	47.86868	32.36398
1.84121	8.5	47.8665	32.53307
1.87085	7.5	48.141	29.36496
1.87085	7.55263	48.12954	30.08999
1.87085	7.60526	48.11889	30.51429
1.87085	7.65789	48.10902	30.68406
1.87085	7.71053	48.09989	30.82411
1.87085	7.76316	48.09144	30.95431
1.87085	7.81579	48.08365	31.08079
1.87085	7.86842	48.07648	31.20631
1.87085	7.92105	48.0699	31.33241
1.87085	7.97368	48.06387	31.46006
1.87085	8.02632	48.05837	31.58994
1.87085	8.07895	48.05337	31.72255
1.87085	8.13158	48.04885	31.85832
1.87085	8.18421	48.04478	31.9976
1.87085	8.23684	48.04115	32.14072
1.87085	8.28947	48.03793	32.28798
1.87085	8.34211	48.0351	32.43966
1.87085	8.39474	48.03265	32.59605
1.87085	8.44737	48.03056	32.75743
1.87085	8.5	48.02882	32.92407
1.9005	7.5	48.29211	29.74672
1.9005	7.55263	48.28131	30.47987
1.9005	7.60526	48.2713	30.90794
1.9005	7.65789	48.26205	31.07804
1.9005	7.71053	48.25351	31.21792
1.9005	7.76316	48.24565	31.34769
1.9005	7.81579	48.23842	31.47357
1.9005	7.86842	48.23179	31.59836
1.9005	7.92105	48.22574	31.7236
1.9005	7.97368	48.22023	31.85027
1.9005	8.02632	48.21524	31.97903
1.9005	8.07895	48.21073	32.11042
1.9005	8.13158	48.2067	32.24483
1.9005	8.18421	48.20311	32.38263
1.9005	8.23684	48.19994	32.52414
1.9005	8.28947	48.19718	32.66964
1.9005	8.34211	48.19481	32.81941
1.9005	8.39474	48.1928	32.97373
1.9005	8.44737	48.19115	33.13287
1.9005	8.5	48.18984	33.29709
1.93015	7.5	48.44204	30.11242
1.93015	7.55263	48.43189	30.85336
1.93015	7.60526	48.42252	31.28501
1.93015	7.65789	48.41388	31.45538
1.93015	7.71053	48.40593	31.59504
1.93015	7.76316	48.39863	31.72435
1.93015	7.81579	48.39196	31.8496
1.93015	7.86842	48.38588	31.97363
1.93015	7.92105	48.38036	32.09798
1.93015	7.97368	48.37536	32.22363
1.93015	8.02632	48.37087	32.35127
1.93015	8.07895	48.36686	32.48141
1.93015	8.13158	48.36331	32.61447
1.93015	8.18421	48.3602	32.75078
1.93015	8.23684	48.3575	32.89066
1.93015	8.28947	48.3552	33.03441
1.93015	8.34211	48.35328	33.18228
1.93015	8.39474	48.35172	33.33455
1.93015	8.44737	48.35051	33.49148
1.93015	8.5	48.34963	33.65331
1.9598	7.5	48.59085	30.46303
1.9598	7.55263	48.58134	31.21146
1.9598	7.60526	48.57258	31.64653
1.9598	7.65789	48.56454	31.81709
1.9598	7.71053	48.55718	31.95649
1.9598	7.76316	48.55045	32.0853
1.9598	7.81579	48.54433	32.2099
1.9598	7.86842	48.53878	32.33313
1.9598	7.92105	48.53379	32.45656
1.9598	7.97368	48.52931	32.58119
1.9598	8.02632	48.52532	32.7077
1.9598	8.07895	48.5218	32.83658
1.9598	8.13158	48.51874	32.96827
1.9598	8.18421	48.5161	33.10309
1.9598	8.23684	48.51387	33.24136
1.9598	8.28947	48.51203	33.38336
1.9598	8.34211	48.51056	33.52935
1.9598	8.39474	48.50945	33.67959
1.9598	8.44737	48.50868	33.83432
1.9598	8.5	48.50824	33.9938
1.98945	7.5	48.73856	30.79942
1.98945	7.55263	48.72968	31.55506
1.98945	7.60526	48.72154	31.99339
1.98945	7.65789	48.71409	32.16411
1.98945	7.71053	48.7073	32.3032
1.98945	7.76316	48.70114	32.43149
1.98945	7.81579	48.69557	32.5554
1.98945	7.86842	48.69056	32.67781
1.98945	7.92105	48.68608	32.80032
1.98945	7.97368	48.68211	32.92391
1.98945	8.02632	48.67863	33.04926
1.98945	8.07895	48.6756	33.17689
1.98945	8.13158	48.67302	33.3072
1.98945	8.18421	48.67085	33.44054
1.98945	8.23684	48.66909	33.5772
1.98945	8.28947	48.66771	33.71746
1.98945	8.34211	48.66669	33.86158
1.98945	8.39474	48.66603	34.00981
1.98945	8.44737	48.6657	34.16239
1.98945	8.5	48.6657	34.31955
2.0191	7.5	48.88522	31.12243
2.0191	7.55263	48.87697	31.885
2.0191	7.60526	48.86943	32.32645
2.0191	7.65789	48.86257	32.49727
2.0191	7.71053	48.85635	32.63603
2.0191	7.76316	48.85075	32.76376
2.0191	7.81579	48.84572	32.88697
2.0191	7.86842	48.84124	33.00855
2.0191	7.92105	48.83728	33.13011
2.0191	7.97368	48.83382	33.25265
2.0191	8.02632	48.83083	33.37684
2.0191	8.07895	48.8283	33.50321
2.0191	8.13158	48.8262	33.63215
2.0191	8.18421	48.8245	33.76401
2.0191	8.23684	48.82321	33.89907
2.0191	8.28947	48.82229	34.03761
2.0191	8.34211	48.82172	34.17988
2.0191	8.39474	48.82151	34.32613
2.0191	8.44737	48.82162	34.47658
2.0191	8.5	48.82205	34.63147
2.04874	7.5	49.03088	31.43279
2.04874	7.55263	49.02324	32.20205
2.04874	7.60526	49.01629	32.64649
2.04874	7.65789	49.01002	32.81738
2.04874	7.71053	49.00436	32.95577
2.04874	7.76316	48.99931	33.08293
2.04874	7.81579	48.99482	33.2054
2.04874	7.86842	48.99086	33.32614
2.04874	7.92105	48.98742	33.44675
2.04874	7.97368	48.98447	33.56822
2.04874	8.02632	48.98198	33.69126
2.04874	8.07895	48.97993	33.81636
2.04874	8.13158	48.97831	33.94394
2.04874	8.18421	48.97709	34.07432
2.04874	8.23684	48.97626	34.20779
2.04874	8.28947	48.9758	34.34463
2.04874	8.34211	48.97569	34.48507
2.04874	8.39474	48.97592	34.62936
2.04874	8.44737	48.97648	34.77772
2.04874	8.5	48.97734	34.93036
2.07839	7.5	49.17555	31.73122
2.07839	7.55263	49.16852	32.50694
2.07839	7.60526	49.16217	32.95424
2.07839	7.65789	49.15646	33.12515
2.07839	7.71053	49.15137	33.26315
2.07839	7.76316	49.14686	33.38971
2.07839	7.81579	49.1429	33.51144
2.07839	7.86842	49.13948	33.63132
2.07839	7.92105	49.13655	33.75097
2.07839	7.97368	49.1341	33.87138
2.07839	8.02632	49.1321	33.99325
2.07839	8.07895	49.13054	34.1171
2.07839	8.13158	49.1294	34.24331
2.07839	8.18421	49.12865	34.37222
2.07839	8.23684	49.12829	34.50412
2.07839	8.28947	49.12828	34.63927
2.07839	8.34211	49.12863	34.77791
2.07839	8.39474	49.12931	34.92027
2.07839	8.44737	49.1303	35.06656
2.07839	8.5	49.13161	35.21701
2.10804	7.5	49.31928	32.01836
2.10804	7.55263	49.31284	32.80031
2.10804	7.60526	49.30708	33.25035
2.10804	7.65789	49.30194	33.42126
2.10804	7.71053	49.2974	33.55884
2.10804	7.76316	49.29344	33.68479
